Handle,Name,Status,Address Line 1,Address Line 2,Postal/ZIP Code,City,State/Province/Region,Country,Phone,Email,Website,Image URL,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Page Title,Page Description,Meta Title,Meta Description,Latitude,Longitude,Priority,Name - FR,Page Title - FR,Page Description - FR,Name - ZH-CN,Page Title - ZH-CN,Page Description - ZH-CN,Name - ES,Page Title - ES,Page Description - ES, Tags,Custom Brands,Custom Brands - FR,Custom Brands - ZH-CN,Custom Brands - ES,Custom Button title 1,Custom Button title 1 - FR,Custom Button title 1 - ZH-CN,Custom Button title 1 - ES,Custom Button URL 1,Custom Button URL 1 - FR,Custom Button URL 1 - ZH-CN,Custom Button URL 1 - ES,Custom Button title 2,Custom Button title 2 - FR,Custom Button title 2 - ZH-CN,Custom Button title 2 - ES,Custom Button URL 2,Custom Button URL 2 - FR,Custom Button URL 2 - ZH-CN,Custom Button URL 2 - ES,Brands
661,Kamine Kyukyoriuchi-ten,TRUE,49 Harima-cho,"Chuo-ku, Kobe-shi",650-0036,Hyogo,,Japan,+81(0)783250088,,,,,,,,,,,,,,,34.6890081,135.1916422,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>",,,,,,,,,,,,,,,,,,,,A. LANGE & SÖHNE
2426,Uhrmachermeister Hübner GmbH,TRUE,Spiegelgasse 2/1,,1010,Vienna,,Austria,01 5120096,office@vonkoeck.at,https://austria/wien/spiegelgasse-2-1,,,,,,,,,,,,,48.2079717,16.3703074,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>, <a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>",,,,,,,,,,,,,,,,,,,,"A. LANGE & SÖHNE, BELL & ROSS, BLANCPAIN"
7611,Leon Martens Juwelier Rolex Boutique,TRUE,Stationsstraat 39-41,,6221 BN,BN Wyck - Maastricht,Limburg,Netherlands,+31 432058159,leonmartens@leonmartens.com,https://www.omegawatches.com/en-us/store/storedetails/3498,,,,,,,,,,,,,50.8494201,5.7016306,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>, <a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"A. LANGE & SÖHNE, BLANCPAIN, OMEGA, ROLEX"
759,Torres Joalheiros SA,TRUE,Av. Liberdade 225/225A,,1250-142,Lisboa,,Portugal,+351 210 015 280,,,,,,,,,,,,,,,38.7101389,-9.1383246,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>",,,,,,,,,,,,,,,,,,,,A. LANGE & SÖHNE
763,Dubail Horloger Joaillier,TRUE,"21, Place Vendôme",,75001,Paris,Paris,France,+33(0)142611117,,https://www.blancpain.com/en-us/points-sale/dubail-0,,,,,,,,,,,,,48.8679487,2.3296253,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>, <a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"A. LANGE & SÖHNE, BLANCPAIN, ROLEX"
774,"Wempe Joyeros Espana, S.A.",TRUE,"Calle Serrano, n°58",,28001,Madrid,,Spain,+34(0)914262226,,,,,,,,,,,,,,,40.4253593,-3.6878583,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>",,,,,,,,,,,,,,,,,,,,A. LANGE & SÖHNE
824,Timevallée Luzern,TRUE,Schweizerhofquai 1,,6004,Luzern,,Switzerland,+41 41 417 00 10,,,,,,,,,,,,,,,47.0539835,8.3092656,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>",,,,,,,,,,,,,,,,,,,,A. LANGE & SÖHNE
606,Schaap en Citroen Rolex Boutique,TRUE,P.C. Hooftstraat 51,,1071 BN,Amsterdam,Amsterdam,Netherlands,+31 20 3031192,,https://schaapencitroen-134/rswi_2239-amsterdam-netherlands,,,,,,,,,,,,,52.3604265,4.8818859,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"A. LANGE & SÖHNE, ROLEX"
601,"Edwards & Lowell, CO",TRUE,"11, St. Georges Road",,STJ3208,St. Julians,,Malta,+356 21384503,,,,,,,,,,,,,,,35.9223429,14.4900123,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>",,,,,,,,,,,,,,,,,,,,A. LANGE & SÖHNE
9011,The Vault,TRUE,"Shop G71, Menlyn Park Shopping Centre, Cnr. Atterbury and Lois Avenue, Menlyn",Melrose Arch,0063,Johannesburg,Gauteng,South Africa,+27 41 363 19 33,,https://www.omegawatches.com/en-us/store/storedetails/4236,,,,,,,,,,,,,-25.7460000,28.1871000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"A. LANGE & SÖHNE, OMEGA, ROLEX"
dubail-boutique-rolex-champs-elysées-paris,Dubail Boutique Rolex Champs Elysées,TRUE,71-73 Avenue des Champs-Elysées,,75008,Paris,Paris,France,+33 1 45 64 09 90,,https://dubail-614/rswi_1506-paris-france,,,,,,,,,,,,,48.8709316,2.3038949,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>, <a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"A. LANGE & SÖHNE, BLANCPAIN, ROLEX"
557,TimeVallee,TRUE,"1F, Hyundai Daegu Department Store",2077 Dalgubeol-daero,700-082,Daegu,,South Korea,+82-53-245-2196,,,,,,,,,,,,,,,35.8666124,128.5903563,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/A-LANGE-SÖHNE"">A. LANGE & SÖHNE</A>",,,,,,,,,,,,,,,,,,,,A. LANGE & SÖHNE
8871,HANNOUSH JEWELERS,TRUE,310 Daniel Webster Highway,,02747,South Portland,Massachusetts,United States of America,+1214-692-8400,,https://www.omegawatches.com/en-us/store/storedetails/1017230003,,,,,,,,,,,,,41.6394780,-70.9990900,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>, <a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"ALPINA, BELL & ROSS, OMEGA"
8427391201318884256,Hannoush Jewelers,TRUE,310 Daniel Webster Highway,,,Nashua,,US,(603) 888-4170,,,,,,,,,,,,,,,42.7010418,-71.4369572,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,BELL & ROSS
LX2912-0013C,HANNOUSH JLRS# 13,TRUE,50 FOX RUN RD,,03801,Portsmouth,NH,US,603-431-9766,,,,,,,,,,,,,,,43.0980970,-70.8041909,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX1237-0000C,Artin Fine Jewels,TRUE,95 Washington Street,,02021,Canton,MA,US,781-828-3558,,,,,,,,,,,,,,,42.1390104,-71.1446846,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX2912-0010C,N. HANNOUSH JLRS #10,TRUE,863 CENTRAL AVE,,03820,Dover,NH,US,603-742-5861,,,,,,,,,,,,,,,43.2174987,-70.8820571,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX3500-0000C,M.R.T. JEWELERS,TRUE,927 Warren Avenue,,02914,East Providence,RI,US,401-435-3500,,,,,,,,,,,,,,,41.8073851,-71.3465414,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX2912-0008C,HANNOUSH JLRS #8,TRUE,1630 BOSTON RD,,01129,Springfield,MA,US,413-543-5225,,,,,,,,,,,,,,,42.1434059,-72.4888141,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX2912-0022C,HANNOUSH JLRS# 22,TRUE,ONE MGM WAY STE 5,,01103,Springfield,MA,US,413-351-0280,,,,,,,,,,,,,,,42.0999588,-72.5857697,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX5325-0000C,RALPHS JEWELRY,TRUE,1322 Kings Hwy,,11229,Brooklyn,NY,US,718-645-8998,,,,,,,,,,,,,,,40.6081262,-73.9593320,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
CF0200-0000C,CITIZEN FLAGSHIP STORE,TRUE,605 5th Avenue,,10017,New York,NY,US,2126581518,,,,,,,,,,,,,,,40.7575410,-73.9775162,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
7621351580097481351,Shoshany Jewelers,TRUE,4022 Route 9 South,,07751,Morganville,NJ,US,(732) 851-4500,,,,,,,,,,,,,,,40.3620830,-74.3057750,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>, <a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,"ALPINA, BELL & ROSS"
4417574333140517730,13 SECRETS JEWELRY GALLERY,TRUE,513 Whitaker Street,,31401,Savannah,GA,US,(912) 484-0985,,,,,,,,,,,,,,,32.0698140,-81.0968450,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>, <a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,"ALPINA, BELL & ROSS"
LX1031-0000C,TRIPP & CO JEWELRY,TRUE,145 Forest Blvd,Ste 310,30534,Dawsonville,GA,US,706-265-1030,,,,,,,,,,,,,,,34.3509903,-84.0451820,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX0000-0000C,HIGHLAND DIAMOND LLC,TRUE,1393 N HIGHLAND AVENUE NE,SUITE 2,30306,Atlanta,GA,US,404-228-0000,,,,,,,,,,,,,,,33.7921966,-84.3522948,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX1071-0000C,GOLD CASTERS,TRUE,430 South Washington Street,,47401,Bloomington,IN,US,812-332-1071,,,,,,,,,,,,,,,39.1615732,-86.5326301,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX2912-0046C,HANNOUSH JLRS #46,TRUE,2118 MID RIVERS MALL STE 1268,,63376,Saint Peters,MO,US,6363978878,,,,,,,,,,,,,,,38.7963239,-90.6156300,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX6350-0000C,ILLINOIS WATCH COMPANY,TRUE,805 Spring St,,62301,Quincy,IL,US,217-224-6350,,,,,,,,,,,,,,,39.9372404,-91.4030973,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX0635-0002C,SECURITY JEWELERS,TRUE,307 WEST SUPERIOR ST,,55802,Duluth,MN,US,6057168842,,,,,,,,,,,,,,,46.7839830,-92.1023617,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX1311-0000C,PAULS JEWELRY,TRUE,600 Silverstone Road,,70508,Lafayette,LA,US,337-981-7600,,,,,,,,,,,,,,,30.1732489,-92.0407613,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX7601-0000C,WATCH & CLOCK JUNCTION,TRUE,5785 Merle Hay Road Suite 1,,50131,Johnston,IA,US,515-270-1172,,,,,,,,,,,,,,,41.6656070,-93.6970666,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX0735-0000C,KARATS JEWELERS,TRUE,8651 W 135TH STREET,,66223,Overland Park,KS,US,913-239-0735,,,,,,,,,,,,,,,38.8832754,-94.6856916,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX0635-0003C,RIDDLES,TRUE,3609 W 41St St,,57701,Sioux Falls,SD,US,6053432226,,,,,,,,,,,,,,,44.1053322,-103.2168891,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX3750-0000C,Hashtag Fine Jewelers,TRUE,975 Sam Rayburn Tollway #180,,75013,Allen,TX,US,2142823750,,,,,,,,,,,,,,,33.1434740,-96.6791100,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX5080-0000C,Caves Jewelry Inc.,TRUE,1020 E Main Street,,76065,Midlothian,TX,US,9727755080,,,,,,,,,,,,,,,32.4765823,-96.9822836,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX2034-0000C,Huntington Fine Jewelers,TRUE,7201 SE 29th St Suite 210,,73170,Oklahoma City,OK,US,405-692-2034,,,,,,,,,,,,,,,35.3607975,-97.5305122,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX5243-0000C,Carats,TRUE,4300 N 10th Street,,78504,Mcallen,TX,US,956-994-0970,,,,,,,,,,,,,,,26.2416038,-98.2231812,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX7224-0000C,DIAMONDS OF LONDON,TRUE,North Star Mall 7400 San Pedro Ave Ste 840,,78216,San Antonio,TX,US,210-524-7224,,,,,,,,,,,,,,,29.5185078,-98.4964596,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
6854810937577605207,Right Time Watches,TRUE,7110 East County Line Road,,80126,Highlands Ranch,CO,US,(303) 862-3900,,,,,,,,,,,,,,,39.5655623,-104.9060114,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>, <a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>",,,,,,,,,,,,,,,,,,,,"ALPINA, BELL & ROSS"
LX8585-0000C,TICK TOCK SHOP,TRUE,7 N Circle Drive,,80909,Colorado Springs,CO,US,719-475-8585,,,,,,,,,,,,,,,38.8334174,-104.7754501,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX1506-0000C,RENEE TAYLOR GALLERY,TRUE,313 State Route 179 Store B14,,86336,Sedona,AZ,US,928-282-1506,,,,,,,,,,,,,,,34.8623832,-111.7633552,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX0238-0000C,Arizone Fine Time,TRUE,7830 E GELDING DRIVE SUITE 100,,85260,Scottsdale,AZ,US,480-214-0238,,,,,,,,,,,,,,,33.6155360,-111.9118270,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX1968-0000C,E.D. Marshall Jewelers,TRUE,10261 N Scottsdale Road,,85253,Paradise Valley,AZ,US,480-922-1968,,,,,,,,,,,,,,,33.5794980,-111.9257080,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX8883-0000C,MAVERIKCS OF SCOTTSDALE,TRUE,7237 E MAIN STREET UNIT A,,85251,Scottsdale,AZ,US,480-707-8883,,,,,,,,,,,,,,,33.4928817,-111.9250249,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX1279-0000C,K & COMPANY FAMILY JEWELERS,TRUE,1060 S ANCONA AVENUE SUITE 120,,83616,Eagle,ID,US,925-626-5090,,,,,,,,,,,,,,,43.6860611,-116.3282362,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX1310-0000C,PANOWICZ JEWELERS,TRUE,111 Market St NE #104,,98501,Olympia,WA,US,360-357-4943,,,,,,,,,,,,,,,47.0501746,-122.9017293,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX9212-0000C,UNICORN JEWELRY & WATCH BOUTIQUE,TRUE,16781 Bernardo Center Dr,,92128,San Diego,CA,US,858-487-6454,,,,,,,,,,,,,,,33.0189036,-117.0733682,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX1348-0000C,WATCH CONNECTION,TRUE,3033 Bristol Street,,92626,Costa Mesa,CA,US,714-432-8200,,,,,,,,,,,,,,,33.6812686,-117.8860256,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX1269-0000C,MIMOS JEWELRY & WATCHES,TRUE,2744 E Broadway,,90803,Long Beach,CA,US,562-438-8292,,,,,,,,,,,,,,,33.7654625,-118.1595534,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
101932,Feldmar Watch Company,TRUE,9000 West Pico Boulevard,,90035,"Los Angeles, CA",California,United States of America,+1913-491-4111,,https://www.omegawatches.com/en-us/store/storedetails/8381,,,,,,,,,,,,,34.0550037,-118.3879668,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>, <a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"ALPINA, BELL & ROSS, BLANCPAIN, OMEGA"
LX1306-0000C,MORGANS JLRS,TRUE,22200 Hawthorne Boulevard,,90505,Torrance,CA,US,310-375-4471,,,,,,,,,,,,,,,33.8252587,-118.3506983,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
LX4262-0000C,Sams Watch Gallery,TRUE,1600 N Riverside #2058,,97501,Medford,OR,US,5419414262,,,,,,,,,,,,,,,42.3442075,-122.8776347,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/ALPINA"">ALPINA</A>",,,,,,,,,,,,,,,,,,,,ALPINA
7344,OMEGA Boutique Patio Bullrich,TRUE,Shopping Patio Bullrich Local 100. Av. Libertador 750,,C1001ABU,Buenos Aires,,Argentina,+54 11 4814 7464,omega.patiobullrich@grupochronex.com,https://www.omegawatches.com/en-us/store/storedetails/7344,,,,,,,,,,,,,-34.5880968,-58.3834393,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
101349,OMEGA BOUTIQUE by Grand Imperial,TRUE,"Hyatt Regency Aruba Resort Spa And Casino, J.E. Irausquin Blvd 85, Noord",,,Oranjestad,,Aruba,+54 11 4814 7464,omega.patiobullrich@grupochronex.com,https://www.omegawatches.com/en-us/store/storedetails/7344,,,,,,,,,,,,,12.5197873,-70.0392903,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BELL-ROSS"">BELL & ROSS</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,"BELL & ROSS, OMEGA"
8962,Rivoli Prestige - Atlantis Hotel Dubai,TRUE,"Kamal Watch Co. Pvt Ltd (Franchise Boutique)Road No.36, Before Peddamma Temple Lane, CBI Colony, Jubliee Hills,Hyderabad",The Palm,None,Tokyo-Haneda International Airport,Dubai,United States of America,+971 4 228 17 57,rivoli.alghurari2@rivoligroup.com,https://www.omegawatches.com/en-us/store/storedetails/7879,,,,,,,,,,,,,25.1306589,55.1171239,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, OMEGA, ROLEX"
O1799184,Blancpain Boutique Bahrain Marassi Galleria Mall,TRUE,"Marassi Galleria Mall Shop n° 2098 Building n°:166, Block n° : 264, Road n° : 6403","Building No-166 , Block No- 264 , Road No- 6403 Diyar Al Muharraq",Bahrain,Diyar Al Muharraq,Manama,Bahrain,+4312261112,boutique.vienna@omegawatches.com,https://www.omegawatches.com/en-us/store/storedetails/1402420,,,,,,,,,,,,,26.3017000,50.6428000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/BLANCPAIN"">BLANCPAIN</A>, <a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>, <a href=""https://watchdna.com/blogs/history/ROLEX"">ROLEX</A>",,,,,,,,,,,,,,,,,,,,"BLANCPAIN, OMEGA, ROLEX"
74017,Bahrain Airport,TRUE,Bahrain Duty Free New Terminal,,,Manama,,Bahrain,+973 779 48 000,omega.bh.marassi@rivoligroup.com,https://store/storedetails/O1799184,,,,,,,,,,,,,26.2690888,50.6253832,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
7669,OMEGA Boutique Shopping Cidade Jardim,TRUE,"Av. Magalh\u00e3es de Castro, 12.000 Loja 6 T, Morumbi",,05502-001,S\u00e3o Paulo,,Brazil,,,https://www.omegawatches.com/en-us/store/storedetails/74017,,,,,,,,,,,,,-23.5896000,-46.6965000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
2000381,Anshan Wisdom Watch & Jewellery Store,TRUE,No.47 Er Yi Jiu Road,,114001,Anshan,Liaoning,China,+56223800389,boutiqueomega@mosso.cl,https://www.omegawatches.com/en-us/store/storedetails/7722,,,,,,,,,,,,,41.1078000,122.9950000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
2000973,Anshan Newmart Shopping Center,TRUE,No.42 Sheng Li Nan Road,,114001,Anshan,Liaoning,China,+86(0412)2280059,wisdom59@163.com,https://www.omegawatches.com/en-us/store/storedetails/2000381,,,,,,,,,,,,,41.0899000,122.9910000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
8068,Baoding Beiguo Future Shopping Center,TRUE,No.799 Chaoyang North Road,,,Baoding,Hebei,China,+86(0412)2280059,wisdom59@163.com,https://www.omegawatches.com/en-us/store/storedetails/2000381,,,,,,,,,,,,,38.8900016,115.4693537,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
2001357,Baotou Dept.Store,TRUE,Queensland Steel Street No. 67,,,Baotou,Inner Mongolia,China,+86(0312)5885726,,https://www.omegawatches.com/en-us/store/storedetails/8068,,,,,,,,,,,,,40.6578356,109.8444210,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9209,Corporate boutique,TRUE,"B02-1F-1-107, 1st Floor, Shanghai No1 Shopping Center, No 830 East Nanjing Road",,361001,Chongqing,Fujian,China,+86(029)87263151( ),hjlxags@vip.163.com,https://www.omegawatches.com/en-us/store/storedetails/2000465,,,,,,,,,,,,,24.4814662,118.1200574,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
1345,Corporate boutique,TRUE,"A201B,Oriental Plaza, 1 East Chang An Avenue",,100738,Beijing,Beijing,China,+86(0472)2161699,,https://www.omegawatches.com/en-us/store/storedetails/2001357,,,,,,,,,,,,,39.9091684,116.4162199,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
O075,Corporate boutique,TRUE,"S-AL02-049, S-AL02-049a, Beijing Daxing International Airport Terminal",,102604,Beijing,Beijing,China,+86 10 6525 5018,boutique.apm.bj.cn@omegawatches.com,https://www.omegawatches.com/en-us/store/storedetails/7861,,,,,,,,,,,,,39.5117667,116.4167471,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
9035,Corporate boutique,TRUE,"L169-L170, Changsha IFS, No.270 West Jiefang Road",,410005,Changsha,Hunan,China,+86(0731)82564261,,https://www.omegawatches.com/en-us/store/storedetails/2000513,,,,,,,,,,,,,28.2278000,112.9390000,,,,,,,,,,,,"<a href=""https://watchdna.com/blogs/history/OMEGA"">OMEGA</A>",,,,,,,,,,,,,,,,,,,,OMEGA
